book_name,chapter,chapter_summary
Matius,13,"**Tema utama:** Perumpamaan tentang Lalang di Ladang

**Konteks:** Perumpamaan ini membahas tentang tentang hubungan antara Allah dan manusia, dan bagaimana Allah menggunakan peristiwa-peristiwa untuk mengajarkan dan merumpamaan orang-orang."
Matius,14,"Tema utama dari pasal Alkitab ini adalah tentang peristiwa-peristiwa tentang Herodes dan anak-anaknya. Konteksnya adalah tentang peristiwa-peristiwa yang terjadi di masa itu, serta tentang bagaimana Herodes berusaha untuk membunuh anak-anaknya."
Matius,15,"**Tema utama:** Pengeluaran makanan dan kesejahteraan orang-orang yang terEjemplos dalam Alkitab.

**Konteks:** pasal ini membahas tentang perilaku dan perilaku orang-orang yang melanggarkan adat istiadat nenek moyang, termasuk perilaku yang bersifat negatif seperti tidak mentahuk makanan, tidak berwangi, dan tidak membantu orang lain."
Matius,16,"**Tema utama:** Pengeluaran makanan dan kesejahteraan orang-orang Farisi dan Saduki.

**Konteks:** pasal ini membahas tentang orang-orang Farisi dan Saduki yang berusaha mencobai Yesus dengan meminta tanda dari sorga. Namun, jawaban Yesus menunjukkan bahwa tanda-tanda yang diberikan tidak menunjukkan bahwa Allah telah datang."
Matius,17,"**Tema utama:** Pengkehidupan dan keselamatan anak-anak Jesus

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di kehidupan Jesus dan bagaimana mereka mempengaruhi kehidupan para murid-murid."
Matius,18,"**Tema utama:** Pengorikan diri pada Allah dan menerima manfaat dari pengorikan diri.

**Konteks:** pasal ini membahas tentang orang-orang kecil yang percaya pada-Ku dan bagaimana mereka memperoleh manfaat dari pengorikan diri mereka."
Matius,19,"Tema utama pasal Alkitab ini adalah tentang tentang hubungan antara manusia dan Allah, dan bagaimana Allah dapat menghakimi orang-orang yang meninggalkan rumah mereka untuk mengikuti jalan Allah. Konteksnya adalah tentang orang-orang yang menceraikan isterinya dan bagaimana Allah menghakimi mereka."
Matius,20,"Tema utama dari pasal Alkitab tersebut adalah tentang tentang pengorangan dan distribusi upah pada masyarakat. Konteksnya membahas tentang penghapusan pekerja-pekerja dan penganggurnya di pasar, serta pengeringan upah kepada orang lain."
Matius,21,"**Tema utama:** Pengakui dan percaya pada Jesus

**Konteks:** pasal ini membahas tentang pengalaman Jesus dengan para murid-murid-Nya di Yerusalem. Jesus memberi pesan kepada dua orang murid-Nya untuk menemukan seekor keledai betina tertambat dan anaknya ada dekatnya. Selain itu, Jesus juga memberi pesan kepada para penyamak untuk berbuat seperti yang ditugaskan mereka."
Matius,22,"**Tema utama:** Pengelolaan dan pengangguhan orang-orang yang terundang untuk perjamuan kawin.

**Konteks:** pasal ini membahas tentang bagaimana orang-orang yang terundang untuk perjamuan kawin dapat diwibawa oleh Raja, dan bagaimana mereka dapat diwibawa dengan baik."
Matius,23,"**Tema utama:** Ketakutan dan tanggung jawab terhadap hukuman yang diterima.

**Konteks:** pasal ini membahas tentang perilaku dan sikap yang diharapkan dari para pemimpin-pemimpin dalam hubungan mereka dengan orang lain, serta bagaimana mereka dapat mencapai kesejahteraan dan keselamatan mereka."
Matius,24,"**Tema utama:** Penghajaran Mesias dan kedatangan Anak Manusia

**Konteks:**
* Peruluş Mesias dan kedatangan Anak Manusia di dalam Alkitab.
* Penghajaran Mesias sebagai tanda dan penghajaran hari baru.
* Kata-kata dan peristiwa dalam Alkitab yang menginterpretasi tentang kedatangan Anak Manusia."
Matius,25,"**Tema utama:** Pengelolaan dan tanggung jawab

**Konteks:** pasal ini membahas tentang orang-orang yang menerima dan memberikan uang, serta bagaimana mereka harus memanfaatkan uang yang mereka menerima dengan tepat."
Matius,26,"1. **Tema utama:** Pengkapan dan penangkuhan orang-orang yang menyerahkan Yesus.
2. **Konteks:** Pengkapan oleh imam-imam kepala dan tua-tua bangsa Yahudi untuk menyerahkan Yesus kepada orang-orang miskin.
3. **Tema sub:** Kehidupan Jesus dan pesan-pesan yang tercantum dalam Alkitab."
Matius,27,"**Tema utama:** Pengelolaan dan penangkuhan uang perak oleh para imam kepala dan tua-tua bangsa Yahudi.

**Konteks:**
* Perjanjian antara Allah dan para imam kepala dan tua-tua bangsa Yahudi.
* Pengelolaan uang perak oleh para imam kepala dan tua-tua bangsa Yahudi.
* Kehidupan Jesus Barabas dan cerita tentang pengelolaan uang perak."
Matius,28,"**Tema utama:** Penghagiaan dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Kota Ibrani, di mana para penyamak menemukan keselamatan dan kekuatan melalui Jesus Christ."
Mazmur,1,"**Tema utama:** Kehidupan yang terEjemplos dalam Alkitab

**Konteks:** pasal ini membahas tentang orang-orang yang kesuka dan berusaha mengikuti nasihat orang lain, serta tentang orang-orang yang hidup dengan tujuan dan semangat yang terEjemplos dalam Alkitab."
Mazmur,2,"1. Ringkasnya, pasal ini membahas tentang sebab-siaran rusuh bangsa-bangsa dan mengapa suku-suku bangsa mereka-reka perkara yang sia-sia.
2. Ringkasnya, pasal ini membahas tentang bagaimana para pembesar bermufakat bersama-sama melawan TUHAN dan yang diurapi-Nya.
3. Ringkasnya, pasal ini membahas tentang tindakan yang dilakukan oleh TUHAN untuk mengobati bangsa-bangsa.
4. Ringkasnya, pasal ini membahas tentang bagaimana Tuhan mengolok-olok bangsa-bangsa.
5. Ringkasnya, pasal ini membahas tentang bagaimana dua orang saling mengobati satu sama lain dengan keras dan amarah.
6. Ringkasnya, pasal ini membahas tentang bagaimana dua orang, Raja-Raja Sion, berusaha untuk mengobati satu sama lain.
7. Ringkasnya, pasal ini membahas tentang bagaimana TUHAN berbicara kepadaku dan mengatakan bahwa aku telah Kuperanakkan pada hari ini.
8. Ringkasnya, pasal ini membahas tentang bagaimana TUHAN memberi kepadamu kepada bangsa-bangsa.
9. Ringkasnya, pasal ini membahas tentang bagaimana TUHAN meremukkan bangsa-bangsa dengan gada besi.
10. Ringkasnya, pasal ini membahas tentang bagaimana dua orang, Raja-Raja, bertindak bijaksana dan terimalah pengajaran.
11. Ringkasnya, pasal ini membahas tentang bagaimana orang-orang yang berlindung pada-Nya berusaha untuk mencegah bahwa mereka termuka.
12. Ringkasnya, pasal ini membahas tentang bagaimana dua orang berusaha untuk mencegah bahwa dua orang termuka."
Mazmur,3,"**Tema utama:** Pengorikan diri pada Allah

**Konteks:**
* Mazmur Daud menghadapi tantangan dan pengangguhan dari Absalom.
* Dia merasa terjebak dalam situasickeye dan terasing oleh orang lain.
* Allah menjadi pelindungnya dan menyelamatkannya dari bahaya."
Mazmur,4,"**Tema utama:** Pengorikan diri kepada Allah

**Konteks:**
1. Pengorikan diri kepada Allah saat kamu berseru.
2. Kemuliaan dan hubungan yang terlarang.
3. Pengchoosekan dan tanggung jawab Allah.
4. Jangan berbuat dosa dan diamlah.
5. Persembahkanlah korban yang benar.
6. Keberadaaan Allah sebagai penyamak.
7. Pengorikan cahaya wajah-mu untuk Allah.
8. Pengorikan diri untuk Allah dan tidurlah."
Mazmur,5,"1. Permintaan peluit, baik dari pemimpin biduan maupun orang lain, harus diwarisi dengan suara yang terauang.
2. Permohonan tolong dan permintaan bantuan harus dilakukan dengan suara yang terpancar dan termuat.
3. Peraları dan penangguhan yang dilakukan harus dilakukan dengan suara yang teratur dan terpancar.
4. Orang-orang yang melakukan kejahatan harus diwarisi dengan suara yang keras dan terpancar.
5. Pembual harus diwarisi dengan suara yang kuat dan terpancar.
6. Orang-orang yang berkata bohong harus diwarisi dengan suara yang teratur dan terpancar.
7. Orang-orang yang mengasihi nama-Mu harus diwarisi dengan suara yang keras dan terpancar.
8. Peraları dan penangguhan harus dilakukan dengan suara yang teratur dan terpancar.
9. Perkataan yang tidak jujur dan kerongkongan yang berlebihan harus diwarisi dengan suara yang teratur dan terpancar.
10. Orang-orang yang bersinar dengan kesalahan mereka harus diwarisi dengan suara yang kuat dan terpancar.
11. Permintaan peluit dan permintaan bantuan harus dilakukan dengan suara yang kuat dan terpancar.
12. Orang-orang yang bersinar dengan kesalahan mereka harus diwarisi dengan suara yang teratur dan terpancar.
13. Peraları dan penangguhan harus dilakukan dengan suara yang kuat dan terpancar."
Mazmur,6,"**Tema utama:** Pengorbanan dan permintaan keselamatan

**Konteks:** pasal ini membahas tentang permintaan pengorbanan dan keselamatan dari Tuhan kepada pemimpin biduan, serta tentang penolakan orang untuk memenuhi permintaan tersebut."
Mazmur,7,"**Tema utama:** Pengeluaran keahlian dan ketekunan dalam hidup manusia.

**Konteks:** pasal ini membahas tentang perilaku manusia yang selaras dengan keahlian dan ketekunan yang diperolehnya. Selain itu, ia juga membahas tentang bagaimana manusia dapat bertahan hidup dengan keahlian dan ketekunan yang diperolehnya."
Mazmur,8,"**Tema utama:** Pengorikan terhadap kekuatan dan kejayaan Allah.

**Konteks:** pasal ini membahas tentang bagaimana Allah menciptakan dan mengorotkan semua sesuatu di dalam dunia, termasuk manusia, dengan kekuatan dan kejayaan."
Mazmur,9,"**Tema utama:** Penghakiman dan keselamatan

**Konteks:** pasal ini membahas tentang orang-orang yang terinjak dan perlindungan mereka yang diberikan oleh Allah."
Mazmur,10,"1. Engkau berdiri jauh-jauh dari Allah karena dia menyembunyikan diri-Mu dan terjebak dalam waktu-waktu kesesakan.


2. Orang fasik terjebak dalam tipu daya yang mereka rancangkan karena mereka memuji keinginan hatinya dan loba mengutuki dan menista TUHAN.


3. Orang fasik memuji keinginan hatinya dan loba mengutuki dan menista TUHAN, menunjukkan bahwa dia terjebak dalam tipu daya."
Mazmur,11,"**Tema utama:** Pengakurasi dan kejayaan dalam kehidupan

**Konteks:** pasal Alkitab ini membahas tentang bagaimana orang benar dapat mencapai tujuannya melalui akurasi dan kejayaan dalam hidup mereka."
Mazmur,12,"**Tema utama:** Pengorbanan dan keselamatan bagi orang-orang lemah.

**Konteks:** pasal ini membahas tentang penindasan terhadap orang-orang lemah dan bagaimana TUHAN memberikan keselamatan bagi mereka."
Mazmur,13,"**Tema utama:** Pengorikan diri dan tindakan yang dilakukan oleh manusia terhadap Allah.

**Konteks:** pasal ini membahas tentang waktu yang tersisa dan tindakan yang harus dilakukan oleh pemimpin biduan, penyamak, dan musuh untuk mencapai keselamatan."
Mazmur,14,"**Tema utama:** Kejahatan dan pencerapan

**Konteks:** pasal ini membahas tentang orang-orang yang melakukan kejahatan dan bagaimana Allah menyertai mereka di tempat yang tepat."
Mazmur,15,"**Tema utama:** Kejujuran dan ketakutan terhadap Allah

**Konteks:** pasal ini membahas tentang perilaku manusia yang berlaku dengan penuh pujian kepada Allah, termasuk penolakan terhadap fitnah, jahat terhadap temannya, dan penolakan terhadap permintaan suap."
Mazmur,16,"1. Miktam tentang penolakan Daud kepada Allah.
2. Konstek tentang pengorangan dan kesejahteraan orang-orang.
3. Pengkuasa dan kesopanan orang-orang kudus.
4. Konstek tentang perilaku dan tindakan yang disengungkan dari Allah.
5. Konstek tentang bagian waris dan pialaku yang diundikan.
6. Pengkuasa dan kesopanan yang dimiliki pusakaku.
7. Konstek tentang hubungan antara Allah dan diri.
8. Konstek tentang kekecekan dan kekuatan Allah.
9. Konstek tentang penderitaan dan semangat.
10. Konstek tentang kekecekan dan pembaruan.
11. Konstek tentang perjalanan dan dukungan Allah."
Mazmur,17,"**Tema utama:** Ketakutan dan pengorangan diri

**Konteks:** pasal ini membahas tentang pengalaman seorang manusia yang mengalami berbagai tantangan dan ujian, tetapi tetap tetap mengikuti jalan yang telah ditetapkan olehnya."
Mazmur,18,"**Tema utama:** Pengorikan terhadap kekuatan dan ketekunan Allah dalam melindungi dan menyelamat bangsa.

**Konteks:** pasal ini membahas tentang pengalaman Daud, seorang pemimpin biduan, tentang kekuatan Allah dalam melindungi dan menyelamatnya dari musuh dan ancaman."
Mazmur,19,"1. Pengkehidupan manusia ternutrisi oleh Allah melalui sentuhan-sentuhan.
2. Pengberita dan pengkomunikasi informasi melalui suara, cahaya, dan gerakan.
3. Pengkehidupan manusia terjaga dan ternutrisi oleh Allah.
4. Pengkejadian dan penyalasan informasi melalui gemerlap dan perkataan.
5. Pengkejadian orang-orang yang keluar dari tempat, dan pengkomunikasi melalui gerakan dan suara.
6. Pengkejadian orang-orang yang terEjemplos, dan pengkomunikasi melalui cahaya dan suara.
7. Pengkehidupan manusia terjaga dan ternutrisi oleh Allah.
8. Pengkejadian dan penyalasan perintah-perintah Allah.
9. Ketakutan dan keselamatan orang-orang yang berpegang padanya.
10. Ketakutan dan hukum-hukum Allah yang benar dan adil.
11. Ketakutan dan keindahan dari Allah dibandingkan dengan harta-harta lainnya.
12. Pengkebebasan dari kesesatan dan pelanggaran besar.
13. Pengorot dan penghambatan orang-orang yang kurang ajar.
14. Pengkejadian dan penyalasan ucapan-ucaku, dan hubungan dengan Allah."
Mazmur,20,"**Tema utama:** Pengorikan dan penyesuaian diri terhadap Allah.

**Konteks:** pasal ini membahas tentang bagaimana pemimpin biduan harus berfikiran dan bermeditasi agar dapat menerima dukungan dari Allah dan mencapai kemenangan."
Mazmur,21,"**Tema utama:** Kekekuatan dan kekuatan Allah dalam melindungi dan menyelamat orang-orang.

**Konteks:** pasal ini membahas tentang kekuatan Allah dalam melindungi pemimpin biduan, melindungi orang-orang dari musuh, dan menyelamat orang-orang dari kekecewaan dan kematian."
Mazmur,22,"**Tema utama:** Pengeluaran diri dan keselamatan

**Konteks:** pasal ini membahas tentang pengalaman seorang pemimpin biduan yang terus berusaha untuk mendapatkan keselamatannya, meskipun Engkau tidak memberi jawaban."
Mazmur,23,"**Tema utama:** Pengiklanan kasih dan keselamatan di dalam hidup

**Konteks:** pasal ini membahas tentang pengalaman seorang manusia yang merasa aman dan terjaga oleh Tuhan di dalam hidupnya."
Mazmur,24,"**Tema utama:** Pengkarya dan kejayaan

**Konteks:** pasal Alkitab ini membahas tentang berbagai topik, termasuk pengorot, pengelekan, dan penghajaran, yang mencerminkan semangat dan kekuatan Allah."
Mazmur,25,"**Tema utama:** Pengorikan pada kepercayaan dan kesejahteraan orang-orang.

**Konteks:** pasal ini membahas tentang kepercayaan, hubungan antara orang dan Allah, dan tanggung jawab yang terkait dengan hidup yang terwibawa."
Mazmur,26,"**Tema utama:** Kehidupan dalam ketulusan dan hubungan dengan Tuhan.

**Konteks:** pasal ini membahas tentang perilaku dan sikap yang menunjukkan bahwa seseorang hidup dalam ketulusan dan memiliki hubungan yang kuat dengan Tuhan."
Mazmur,27,"**Tema utama:** Ketakutan dan keselamatan jiwa

**Konteks:** pasal Alkitab ini membahas tentang pengalaman seorang manusia yang merasa terjaga dan tersekut oleh TUHAN, serta tentang kekuatan dan ketakutannya dalam menghadapi ancaman."
Mazmur,28,"1. Pengkaman diri terhadap TUHAN dapat menyebabkan diri menjadi seperti orang yang turun ke dalam liang kubur.
2. Permintaan tolong dan bantuan harus dilakukan dengan cara yang tepat dan dengan hati-hati.
3. Berikan perhatian dan perhatian penuh kepada orang lain, dan jangan menyeret mereka dengan orang lain yang melakukan kejahatan.
4. Pastikan perilaku dan tindakan orang-orang benar dan sesuai dengan aturan.
5. Tidak mengindahkan pekerjaan dan perbuatan tangan-Nya dapat mengakibatkan penjatapan dan penolakan.
6. Terpujilah kepada TUHAN karena telah mendengar suara permohonanku.
7. Perisaiku dan kekuatan TUHAN dapat memberikan kepercayaan dan keamanan kepada orang-orang.
8. TUHAN adalah kekuatan umat-Nya dan benteng keselamatan bagi orang yang diurapi-Nya.
9. Berikan perhatian dan perhatian penuh kepada orang lain, dan jangan menyeret mereka dengan orang lain yang melakukan kejahatan.
10. Pastikan perilaku dan tindakan orang benar dan sesuai dengan aturan."
Mazmur,29,"**Tema utama:** Ketaatan Allah terhadap alam

**Konteks:** pasal ini membahas tentang kekuatan Allah, yang menunjukkan kekuatannya melalui berbagai cara, termasuk melalui alam."
Mazmur,30,"1. Mazmur ini membahas tentang pentahbisan Bait Suci dan hubungan antara Engkau dan Allah.
2. Mazmur ini membahas tentang permintaan tolong dan bantuan dari Allah.
3. Mazmur ini membahas tentang pengorotasi dan pembaruan diri seseorang yang terjebak di dunia orang mati.
4. Mazmur ini membahas tentang sungapan dan persembahan syukur kepada Allah.
5. Mazmur ini membahas tentang kehidupan yang murah hati dan hubungan antara Allah dan manusia.
6. Mazmur ini membahas tentang pencerungan dan keselamatan yang diberikan oleh Allah.
7. Mazmur ini membahas tentang tempat dan waktu pencerungan diri.
8. Mazmur ini membahas tentang permintaan penangkuhan dan hubungan dengan Allah.
9. Mazmur ini membahas tentang permintaan keselamatan dan hubungan dengan Allah.
10. Mazmur ini membahas tentang permintaan penangkuhan dan hubungan dengan Allah.
11. Mazmur ini membahas tentang perubahan perilaku dan hubungan dengan Allah.
12. Mazmur ini membahas tentang sungapan dan hubungan dengan Allah."
Mazmur,31,"Tema utama pasal Alkitab ini adalah tentang perlindungan dan keselamatan. Konteksnya membahas tentang pemimpin biduan, sentengkan telinga-mu kepadaku, serta perlindungan tempat perlindung dan kubu pertahanan."
